Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,normal,0.15,40,0,MINMIN,354.73999999999995,0, 8, 13, 11, 5, 4, 1, 1, 0, 3, 3, 8, 1, 0, 2, 16, 0, 7, 0, 2, 4, 0, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=3; m5.xlarge=8; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.15,40,193,ROUNDROBIN,547.6199999999999,0, 1, 0, 7, 4, 0, 2, 15, 7, 0, 3, 2, 4, 3, 0, 3, 9, 3, 4, 2, 7, 5, 6, 3, 5, 1, 2,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=2; i3.large=15; i3.xlarge=7; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=4; r5.large=2; r5.xlarge=7; r5a.2xlarge=5; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.15,40,193,STATIC,428.52,0, 2, 0, 5, 6, 0, 1, 4, 3, 0, 4, 2, 3, 3, 0, 4, 20, 9, 3, 2, 5, 0, 2, 2, 5, 4, 9,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=4; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=20; m5zn.xlarge=9; r5.2xlarge=3; r5.large=2; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=9}
chipseq,normal,0.15,40,193,NOML,535.4699999999999,0, 6, 0, 4, 0, 0, 1, 6, 4, 0, 5, 2, 5, 5, 0, 3, 4, 6, 5, 4, 7, 5, 4, 5, 4, 4, 9,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=6; i3.xlarge=4; m5.2xlarge=0; m5.large=5; m5.xlarge=2; m5a.2xlarge=5; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=6; r5.2xlarge=5; r5.large=4; r5.xlarge=7; r5a.2xlarge=5; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=9}
chipseq,normal,0.15,40,193,CUSTOMCLUSTERNOML,588.2299999999999,0, 4, 0, 4, 10, 0, 2, 6, 5, 0, 9, 1, 2, 2, 0, 5, 6, 9, 2, 3, 5, 3, 1, 3, 5, 4, 7,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=2; i3.large=6; i3.xlarge=5; m5.2xlarge=0; m5.large=9; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=2; r5.large=3; r5.xlarge=5; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=7}
chipseq,normal,0.15,40,193,TEXTDISTANCE,549.48,0, 3, 0, 3, 6, 0, 1, 3, 7, 0, 7, 4, 3, 4, 0, 5, 6, 6, 8, 1, 12, 6, 4, 1, 4, 1, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=7; m5.2xlarge=0; m5.large=7; m5.xlarge=4; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=8; r5.large=1; r5.xlarge=12; r5a.2xlarge=6; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=1; z1d.xlarge=4}
chipseq,normal,0.15,40,193,CRITICALPATH,695.67,0, 2, 0, 4, 6, 0, 2, 4, 5, 0, 7, 4, 4, 4, 0, 4, 10, 8, 4, 2, 7, 2, 6, 5, 2, 2, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=5; m5.2xlarge=0; m5.large=7; m5.xlarge=4; m5a.2xlarge=4; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=4; r5.large=2; r5.xlarge=7; r5a.2xlarge=2; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=4}
chipseq,normal,0.15,40,193,CRITICALPATHREVERSE,487.87999999999994,0, 5, 0, 5, 7, 0, 1, 2, 1, 0, 7, 2, 4, 2, 0, 4, 12, 10, 5, 3, 3, 2, 4, 2, 4, 4, 9,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=7; m5.xlarge=2; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=5; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=9}
chipseq,normal,0.15,40,193,RESHIV2,487.07,0, 3, 0, 5, 7, 0, 1, 2, 2, 0, 12, 3, 1, 4, 0, 5, 11, 8, 4, 4, 7, 1, 3, 2, 3, 5, 5,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=12; m5.xlarge=3; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=8; r5.2xlarge=4; r5.large=4; r5.xlarge=7; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=5}
chipseq,normal,0.15,40,193,RESHIV3,488.60999999999996,0, 3, 0, 4, 7, 0, 2, 2, 2, 0, 12, 3, 3, 2, 0, 4, 10, 9, 4, 4, 8, 0, 6, 5, 2, 2, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=12; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=4; r5.large=4; r5.xlarge=8; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=4}
chipseq,normal,0.15,40,193,RESHIMAX,502.34999999999997,0, 4, 0, 3, 10, 0, 1, 5, 4, 0, 8, 4, 0, 3, 0, 4, 8, 5, 5, 4, 9, 0, 4, 5, 3, 3, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=1; i3.large=5; i3.xlarge=4; m5.2xlarge=0; m5.large=8; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=5; r5.2xlarge=5; r5.large=4; r5.xlarge=9; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=6}
chipseq,normal,0.15,40,193,RESHIFCFS,483.18999999999994,0, 3, 0, 5, 7, 0, 1, 5, 4, 0, 11, 3, 1, 3, 0, 4, 12, 6, 4, 3, 6, 0, 2, 4, 3, 4, 7,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=1; i3.large=5; i3.xlarge=4; m5.2xlarge=0; m5.large=11; m5.xlarge=3; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=6; r5.2xlarge=4; r5.large=3; r5.xlarge=6; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=7}
chipseq,normal,0.15,40,194,MINMIN,409.8399999999999,0, 4, 0, 6, 6, 0, 1, 2, 3, 0, 6, 2, 0, 2, 0, 5, 15, 13, 3, 2, 5, 0, 2, 2, 4, 6, 9,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=6; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=15; m5zn.xlarge=13; r5.2xlarge=3; r5.large=2; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=6; z1d.xlarge=9}
chipseq,normal,0.15,40,194,MAXMIN,487.44,5, 2, 8, 0, 10, 5, 2, 3, 2, 7, 3, 0, 3, 5, 0, 5, 4, 6, 5, 0, 1, 0, 4, 5, 0, 3, 10,{c5.2xlarge=5; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=5; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=7; m5.large=3; m5.xlarge=0; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=6; r5.2xlarge=5; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=10}
chipseq,normal,0.15,40,194,MCT,482.4199999999999,5, 4, 10, 0, 10, 2, 1, 1, 1, 4, 2, 0, 1, 3, 0, 6, 9, 9, 6, 0, 1, 0, 3, 4, 0, 7, 9,{c5.2xlarge=5; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=9; m5zn.xlarge=9; r5.2xlarge=6; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=9}
chipseq,normal,0.15,40,194,ROUNDROBIN,551.6199999999999,1, 6, 1, 0, 11, 6, 1, 2, 1, 8, 1, 0, 1, 1, 0, 4, 1, 6, 9, 0, 1, 12, 11, 5, 0, 2, 7,{c5.2xlarge=1; c5.xlarge=6; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=6; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=8; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=6; r5.2xlarge=9; r5.large=0; r5.xlarge=1; r5a.2xlarge=12; r5a.large=11; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=7}
chipseq,normal,0.15,40,194,STATIC,360.15999999999997,10, 2, 7, 0, 7, 2, 0, 2, 1, 5, 1, 0, 2, 2, 0, 5, 4, 13, 6, 0, 2, 3, 3, 4, 0, 6, 11,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=5; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=13; r5.2xlarge=6; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=11}
chipseq,normal,0.15,40,194,NOML,493.05999999999995,7, 4, 9, 0, 2, 2, 0, 3, 2, 6, 2, 0, 5, 2, 0, 3, 2, 5, 8, 0, 3, 8, 4, 6, 0, 4, 11,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=6; m5.large=2; m5.xlarge=0; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=5; r5.2xlarge=8; r5.large=0; r5.xlarge=3; r5a.2xlarge=8; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=11}
chipseq,normal,0.15,40,194,CUSTOMCLUSTERNOML,558.92,5, 2, 8, 0, 10, 3, 1, 3, 2, 5, 2, 0, 3, 5, 0, 4, 4, 9, 9, 0, 2, 6, 5, 1, 0, 4, 5,{c5.2xlarge=5; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=4; m5zn.xlarge=9; r5.2xlarge=9; r5.large=0; r5.xlarge=2; r5a.2xlarge=6; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5}
chipseq,normal,0.15,40,194,TEXTDISTANCE,505.75,6, 3, 7, 0, 8, 3, 2, 2, 2, 12, 5, 0, 4, 4, 0, 5, 4, 2, 8, 0, 3, 3, 4, 2, 0, 3, 6,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=12; m5.large=5; m5.xlarge=0; m5a.2xlarge=4; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=8; r5.large=0; r5.xlarge=3; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=6}
chipseq,normal,0.15,40,194,CRITICALPATH,474.46999999999997,4, 2, 9, 0, 9, 2, 3, 1, 3, 6, 1, 0, 3, 6, 0, 4, 7, 7, 6, 0, 3, 2, 5, 6, 0, 3, 6,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=6; m5.large=1; m5.xlarge=0; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=7; r5.2xlarge=6; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=6}
chipseq,normal,0.15,40,194,CRITICALPATHREVERSE,489.15,5, 3, 9, 0, 9, 2, 1, 1, 0, 6, 2, 0, 2, 3, 0, 4, 8, 10, 6, 0, 1, 3, 2, 3, 0, 5, 13,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=2; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=6; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=13}
chipseq,normal,0.15,40,194,RESHIV2,525.23,4, 3, 8, 0, 10, 2, 3, 2, 2, 6, 4, 0, 4, 2, 0, 4, 6, 7, 6, 0, 3, 4, 3, 4, 0, 5, 6,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=2; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=6; m5.large=4; m5.xlarge=0; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=6; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6}
chipseq,normal,0.15,40,194,RESHIV3,488.84999999999997,4, 3, 8, 0, 9, 4, 2, 3, 2, 3, 4, 0, 5, 2, 0, 4, 6, 7, 10, 0, 3, 0, 3, 7, 0, 2, 7,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=4; m5.xlarge=0; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=10; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=7}
chipseq,normal,0.15,40,194,RESHIMAX,487.09,4, 4, 7, 0, 11, 4, 3, 4, 2, 6, 4, 0, 2, 5, 0, 3, 5, 4, 4, 0, 2, 2, 2, 7, 0, 3, 10,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=4; i3.2xlarge=3; i3.large=4; i3.xlarge=2; m5.2xlarge=6; m5.large=4; m5.xlarge=0; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=10}
chipseq,normal,0.15,40,194,RESHIFCFS,481.77,6, 3, 7, 0, 8, 2, 1, 1, 3, 4, 3, 0, 3, 3, 0, 5, 7, 9, 4, 0, 4, 1, 6, 3, 0, 4, 11,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=3; m5.xlarge=0; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=4; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=11}
chipseq,normal,0.15,40,195,MINMIN,459.27,6, 3, 9, 0, 7, 2, 1, 1, 1, 8, 2, 0, 1, 2, 0, 5, 6, 12, 6, 0, 2, 0, 2, 3, 0, 6, 13,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=8; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=6; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=13}
chipseq,normal,0.15,40,195,MAXMIN,491.47999999999996,15, 8, 0, 5, 5, 4, 4, 2, 2, 3, 2, 2, 0, 6, 2, 0, 6, 4, 7, 2, 3, 1, 2, 2, 0, 4, 7,{c5.2xlarge=15; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=4; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=4; r5.2xlarge=7; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7}
chipseq,normal,0.15,40,195,MCT,456.72999999999996,18, 7, 0, 4, 4, 2, 1, 2, 1, 1, 3, 2, 0, 4, 3, 0, 14, 4, 3, 3, 2, 0, 2, 2, 0, 9, 7,{c5.2xlarge=18; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=4; r5.2xlarge=3; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=7}
chipseq,normal,0.15,40,195,ROUNDROBIN,553.8499999999999,12, 1, 0, 1, 2, 3, 2, 2, 1, 1, 2, 5, 0, 4, 5, 0, 7, 2, 8, 5, 1, 1, 12, 8, 0, 7, 6,{c5.2xlarge=12; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=2; r5.2xlarge=8; r5.large=5; r5.xlarge=1; r5a.2xlarge=1; r5a.large=12; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=6}
chipseq,normal,0.15,40,195,STATIC,334.44999999999993,16, 11, 0, 3, 3, 2, 1, 2, 1, 2, 1, 2, 0, 6, 2, 0, 11, 6, 5, 1, 3, 0, 4, 2, 0, 8, 6,{c5.2xlarge=16; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=5; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=6}
chipseq,normal,0.15,40,195,NOML,487.87,18, 7, 0, 5, 1, 1, 2, 2, 0, 2, 3, 2, 0, 3, 6, 0, 4, 3, 6, 5, 2, 4, 4, 6, 0, 5, 7,{c5.2xlarge=18; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=6; r5.large=5; r5.xlarge=2; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=7}
chipseq,normal,0.15,40,195,CUSTOMCLUSTERNOML,558.81,16, 7, 0, 3, 6, 2, 2, 2, 1, 1, 2, 3, 0, 3, 2, 0, 9, 4, 9, 3, 3, 3, 3, 3, 0, 7, 4,{c5.2xlarge=16; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=4; r5.2xlarge=9; r5.large=3; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=4}
chipseq,normal,0.15,40,195,TEXTDISTANCE,338.67,19, 7, 0, 3, 4, 2, 4, 1, 2, 4, 3, 4, 0, 6, 6, 0, 7, 2, 4, 2, 4, 4, 3, 2, 0, 2, 3,{c5.2xlarge=19; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=4; i3.large=1; i3.xlarge=2; m5.2xlarge=4; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=2; r5.2xlarge=4; r5.large=2; r5.xlarge=4; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.15,40,195,CRITICALPATH,525.8499999999999,16, 3, 0, 4, 4, 2, 6, 3, 2, 2, 1, 2, 0, 7, 2, 0, 9, 3, 7, 4, 3, 1, 3, 5, 0, 4, 5,{c5.2xlarge=16; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=6; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=7; r5.large=4; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5}
